oBT,oNT,oRT,o,oPrefLabel,oAltLabels
Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata| Chordata,Struthioniformes| Apterygiformes| Charadriiformes| Caprimulgiformes| Casuariiformes| Galliformes| Columbiformes| Gaviiformes| Tinamiformes| Apodiformes| Psittaciformes| Coliiformes| Phoenicopteriformes| Falconiformes| Pelecaniformes| Rheiformes| Sphenisciformes| Anseriformes| Gruiformes| Strigiformes| Procellariiformes| Coraciiformes| Trogoniformes| Ciconiiformes| Trochiliformes| Piciformes| Podicipediformes| Cuculiformes| Passeriformes,birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds| birds,http://aims.fao.org/aos/agrovoc/c_9012,Aves,
Western Asia,,,http://aims.fao.org/aos/agrovoc/c_9026,Azerbaijan,Republic of Azerbaijan
Chemistry| Chemistry| Chemistry,Immunochemistry| Cytochemistry| Phytochemistry,,http://aims.fao.org/aos/agrovoc/c_910,biochemistry,Biological chemistry| Biological chemistry| Biological chemistry
ecosystems| ecosystems| ecosystems| ecosystems| ecosystems| ecosystems,Plant communities| Aquatic communities| Plant communities| Aquatic communities| Plant communities| Aquatic communities,,http://aims.fao.org/aos/agrovoc/c_912,biocoenosis,ecological associations| ecological associations| Biocenosis| Biocenosis| biological communities| biological communities
Geography| Geography| Geography| Geography,,ecology| ecology| ecology| ecology,http://aims.fao.org/aos/agrovoc/c_915,Biogeography,Zoogeography| Plant geography| Phytogeography| Animal geography
entities| entities,Autobiographies| Obituaries,,http://aims.fao.org/aos/agrovoc/c_916,Biographies,
Chemical compounds| Chemical compounds,Organic acids| Inorganic acids,,http://aims.fao.org/aos/agrovoc/c_92,Acids,
substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances| substances,Laminates| protective materials| Wood| litter for animals| Sheet metal| Envelope materials| glass| insulating materials| growing media| Plastics| Metals| packaging materials| ceramics| Construction materials| Laminates| protective materials| Wood| litter for animals| Sheet metal| Envelope materials| glass| insulating materials| growing media| Plastics| Metals| packaging materials| ceramics| Construction materials,,http://aims.fao.org/aos/agrovoc/c_92337,materials,
physiographic features,Artificial reefs,,http://aims.fao.org/aos/agrovoc/c_92343,Reefs,
Natural disasters| Natural disasters,,,http://aims.fao.org/aos/agrovoc/c_92355,tsunamis,seismic sea waves| tidal waves
Lakes| African inland waters,,,http://aims.fao.org/aos/agrovoc/c_92371,Lake Volta,
North American inland waters| Rivers,,,http://aims.fao.org/aos/agrovoc/c_92372,Missouri River,
socioeconomic development,,,http://aims.fao.org/aos/agrovoc/c_92376,reconstruction,
life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences| life sciences,Forestry biology| Physiology| Radiobiology| Parasitology| Zoology| cytology| Bioinformatics| anatomy| Animal biology| genetics| Morphology| Soil biology| Palaeontology| Immunology| ecology| Fishery biology| ethnobiology| natural history| Embryology| Hydrobiology| space biology| Molecular biology| Microbiology| Botany| marine biology,,http://aims.fao.org/aos/agrovoc/c_925,biology,
substances,above-ground biomass,,http://aims.fao.org/aos/agrovoc/c_926,biomass,Phytomass
degradation| degradation| degradation| degradation| degradation| degradation| degradation| degradation| degradation| degradation| degradation| degradation| degradation| degradation,Cellulolysis| Glycolysis| Enzymolysis| Glycogenolysis| Autolysis| Lipolysis| Proteolysis| Cellulolysis| Glycolysis| Enzymolysis| Glycogenolysis| Autolysis| Lipolysis| Proteolysis,Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration| Biodeterioration,http://aims.fao.org/aos/agrovoc/c_9261,Biodegradation,Putrefaction (degradation)| Putrefaction (degradation)| Putrefaction (degradation)| Putrefaction (degradation)| Putrefaction (degradation)| Putrefaction (degradation)| Putrefaction (degradation)| Microbial degradation| Microbial degradation| Microbial degradation| Microbial degradation| Microbial degradation| Microbial degradation| Microbial degradation
Measurement,Anthropometry,,http://aims.fao.org/aos/agrovoc/c_927,Biometry,Biometrics
Biochemical reactions,protein synthesis,,http://aims.fao.org/aos/agrovoc/c_928,Biosynthesis,
population| population,Fauna| Flora,,http://aims.fao.org/aos/agrovoc/c_930,biota,
ecosystems,,,http://aims.fao.org/aos/agrovoc/c_932,biotopes,
Metallic elements,,,http://aims.fao.org/aos/agrovoc/c_938,Bismuth,Bi (symbol)
ruminants,,,http://aims.fao.org/aos/agrovoc/c_939,Bison,American buffaloes
Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca| Mollusca,Placunidae| Tivela| Arctica| Gryphaeidae| Pecten| Ensis| Anomiidae| Protothaca| Mesodesmatidae| Lithophaga| Isognomonidae| Donax| Siliqua (genus)| Glycymeris| Malleidae| Saxidomus nuttali| Mesodesma| Perna| Anadara| Arcticidae| Glycymerididae| Amusium| Donacidae| Pectinidae| Mya| Saxidomus| Carditidae| Myidae| Veneridae| Glauconomidae| Ostrea| Scrobiculariidae| Argopecten| Solemyidae| Mytilidae| Tridacnidae| Hiatellidae| Arcidae| Tapes| Pinnidae| Mactra| Pteriidae| Titaria| Psammobiidae| Ruditapes| Spisula| Mactridae| Modiolus| Arca| Pinctada| Unionidae| Aequipecten| Laternulidae| Lucinidae| Limopsidae| Solen| Crassostrea| Cardium| Dreissenidae| Cucullaeidae| Fimbriidae| Nuculanidae| Corbiculidae| Thraciidae| Glossidae| Pholadidae| Solecurtidae| Petricolidae| Spondylidae| Ostreidae| Mercenaria| Tellinidae| Meretrix| Semelidae| Venus| Chamidae| Cardiidae| Hemidonacidae| Malletiidae| Noetiidae| Limidae| Saccostrea| Teredinidae| Bivalvia (316XXXXXXX)| Solenidae| Chlamys| Mytilus| Placunidae| Tivela| Arctica| Gryphaeidae| Pecten| Ensis| Anomiidae| Protothaca| Mesodesmatidae| Lithophaga| Isognomonidae| Donax| Siliqua (genus)| Glycymeris| Malleidae| Saxidomus nuttali| Mesodesma| Perna| Anadara| Arcticidae| Glycymerididae| Amusium| Donacidae| Pectinidae| Mya| Saxidomus| Carditidae| Myidae| Veneridae| Glauconomidae| Ostrea| Scrobiculariidae| Argopecten| Solemyidae| Mytilidae| Tridacnidae| Hiatellidae| Arcidae| Tapes| Pinnidae| Mactra| Pteriidae| Titaria| Psammobiidae| Ruditapes| Spisula| Mactridae| Modiolus| Arca| Pinctada| Unionidae| Aequipecten| Laternulidae| Lucinidae| Limopsidae| Solen| Crassostrea| Cardium| Dreissenidae| Cucullaeidae| Fimbriidae| Nuculanidae| Corbiculidae| Thraciidae| Glossidae| Pholadidae| Solecurtidae| Petricolidae| Spondylidae| Ostreidae| Mercenaria| Tellinidae| Meretrix| Semelidae| Venus| Chamidae| Cardiidae| Hemidonacidae| Malletiidae| Noetiidae| Limidae| Saccostrea| Teredinidae| Bivalvia (316XXXXXXX)| Solenidae| Chlamys| Mytilus| Placunidae| Tivela| Arctica| Gryphaeidae| Pecten| Ensis| Anomiidae| Protothaca| Mesodesmatidae| Lithophaga| Isognomonidae| Donax| Siliqua (genus)| Glycymeris| Malleidae| Saxidomus nuttali| Mesodesma| Perna| Anadara| Arcticidae| Glycymerididae| Amusium| Donacidae| Pectinidae| Mya| Saxidomus| Carditidae| Myidae| Veneridae| Glauconomidae| Ostrea| Scrobiculariidae| Argopecten| Solemyidae| Mytilidae| Tridacnidae| Hiatellidae| Arcidae| Tapes| Pinnidae| Mactra| Pteriidae| Titaria| Psammobiidae| Ruditapes| Spisula| Mactridae| Modiolus| Arca| Pinctada| Unionidae| Aequipecten| Laternulidae| Lucinidae| Limopsidae| Solen| Crassostrea| Cardium| Dreissenidae| Cucullaeidae| Fimbriidae| Nuculanidae| Corbiculidae| Thraciidae| Glossidae| Pholadidae| Solecurtidae| Petricolidae| Spondylidae| Ostreidae| Mercenaria| Tellinidae| Meretrix| Semelidae| Venus| Chamidae| Cardiidae| Hemidonacidae| Malletiidae| Noetiidae| Limidae| Saccostrea| Teredinidae| Bivalvia (316XXXXXXX)| Solenidae| Chlamys| Mytilus| Placunidae| Tivela| Arctica| Gryphaeidae| Pecten| Ensis| Anomiidae| Protothaca| Mesodesmatidae| Lithophaga| Isognomonidae| Donax| Siliqua (genus)| Glycymeris| Malleidae| Saxidomus nuttali| Mesodesma| Perna| Anadara| Arcticidae| Glycymerididae| Amusium| Donacidae| Pectinidae| Mya| Saxidomus| Carditidae| Myidae| Veneridae| Glauconomidae| Ostrea| Scrobiculariidae| Argopecten| Solemyidae| Mytilidae| Tridacnidae| Hiatellidae| Arcidae| Tapes| Pinnidae| Mactra| Pteriidae| Titaria| Psammobiidae| Ruditapes| Spisula| Mactridae| Modiolus| Arca| Pinctada| Unionidae| Aequipecten| Laternulidae| Lucinidae| Limopsidae| Solen| Crassostrea| Cardium| Dreissenidae| Cucullaeidae| Fimbriidae| Nuculanidae| Corbiculidae| Thraciidae| Glossidae| Pholadidae| Solecurtidae| Petricolidae| Spondylidae| Ostreidae| Mercenaria| Tellinidae| Meretrix| Semelidae| Venus| Chamidae| Cardiidae| Hemidonacidae| Malletiidae| Noetiidae| Limidae| Saccostrea| Teredinidae| Bivalvia (316XXXXXXX)| Solenidae| Chlamys| Mytilus,,http://aims.fao.org/aos/agrovoc/c_942,Bivalvia,Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Spat| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Pelecypods| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Lamellibranchia| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves| Bivalves
