Broaders Of THIST Concept;THIST Concept's PrefLabel;THIST Concept  URI;DBPEDIA Concept URI;DBPEDIA Concept's PrefLabel;Broaders Of  DBPEDIA Concept;"E =ExactMAtch ; C= CloseMatch ; B= broaderMatch ; N= NarrowMAtch   NA= in corrispondenza di una della righe dei mapping che secondo voi non sono da accettare;  (definizioni  relazioni di mapping sono rintracciabili su http://www.w3.org/TR/skos-reference/#mapping)"
Asia| Commonwealth of Independent States;Kazakhstan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/qazaqstan;http://dbpedia.org/resource/Category:Kazakhstan;Kazakhstan;Countries in Europe| Countries in Europe;E
Asia| Commonwealth of Independent States;Kazakhstan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/qazaqstan;http://dbpedia.org/resource/Category:Kazakhstan;Kazakhstan;Eastern Europe| Eastern Europe;E
Asia| Commonwealth of Independent States;Kazakhstan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/qazaqstan;http://dbpedia.org/resource/Category:Kazakhstan;Kazakhstan;Landlocked countries| Landlocked countries;E
Asia| Commonwealth of Independent States;Kazakhstan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/qazaqstan;http://dbpedia.org/resource/Category:Kazakhstan;Kazakhstan;Russian-speaking countries and territories| Russian-speaking countries and territories;E
Asia| Commonwealth of Independent States;Kazakhstan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/qazaqstan;http://dbpedia.org/resource/Category:Kazakhstan;Kazakhstan;Ukrainian-speaking countries and territories| Ukrainian-speaking countries and territories;E
Asia| Commonwealth of Independent States;Kazakhstan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/qazaqstan;http://dbpedia.org/resource/Category:Kazakhstan;Kazakhstan;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Commonwealth of Independent States;Tajikistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tojikiston;http://dbpedia.org/resource/Category:Tajikistan;Tajikistan;Central Asian countries| Central Asian countries;E
Asia| Commonwealth of Independent States;Tajikistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tojikiston;http://dbpedia.org/resource/Category:Tajikistan;Tajikistan;Countries in Asia| Countries in Asia;E
Asia| Commonwealth of Independent States;Tajikistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tojikiston;http://dbpedia.org/resource/Category:Tajikistan;Tajikistan;Iranian-speaking countries and territories| Iranian-speaking countries and territories;E
Asia| Commonwealth of Independent States;Tajikistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tojikiston;http://dbpedia.org/resource/Category:Tajikistan;Tajikistan;Landlocked countries| Landlocked countries;E
Asia| Commonwealth of Independent States;Tajikistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tojikiston;http://dbpedia.org/resource/Category:Tajikistan;Tajikistan;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Commonwealth of Independent States;Turkmenistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkmenistan;http://dbpedia.org/resource/Category:Turkmenistan;Turkmenistan;Central Asian countries| Central Asian countries;E
Asia| Commonwealth of Independent States;Turkmenistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkmenistan;http://dbpedia.org/resource/Category:Turkmenistan;Turkmenistan;Countries in Asia| Countries in Asia;E
Asia| Commonwealth of Independent States;Turkmenistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkmenistan;http://dbpedia.org/resource/Category:Turkmenistan;Turkmenistan;Landlocked countries| Landlocked countries;E
Asia| Commonwealth of Independent States;Turkmenistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkmenistan;http://dbpedia.org/resource/Category:Turkmenistan;Turkmenistan;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;BRICS nations| BRICS nations| BRICS nations;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Central Asian countries| Central Asian countries| Central Asian countries;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Countries in Asia| Countries in Asia| Countries in Asia;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Countries in Europe| Countries in Europe| Countries in Europe;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;East Asian countries| East Asian countries| East Asian countries;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Eastern Europe| Eastern Europe| Eastern Europe;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;G20 nations| G20 nations| G20 nations;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;G8 nations| G8 nations| G8 nations;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Member states of the Council of Europe| Member states of the Council of Europe| Member states of the Council of Europe;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Northeast Asian countries| Northeast Asian countries| Northeast Asian countries;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Republics| Republics| Republics;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Russian-speaking countries and territories| Russian-speaking countries and territories| Russian-speaking countries and territories;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Slavic countries and territories| Slavic countries and territories| Slavic countries and territories;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Western Asian countries| Western Asian countries| Western Asian countries;E
Asia| Eurasia| Commonwealth of Independent States;Russia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rossiya;http://dbpedia.org/resource/Category:Russia;Russia;Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Far East;Borneo;http://linkeddata.ge.imati.cnr.it/resource/ThIST/borneo;http://dbpedia.org/resource/Category:Borneo;Borneo;Divided regions| Divided regions;E
Asia| Far East;Borneo;http://linkeddata.ge.imati.cnr.it/resource/ThIST/borneo;http://dbpedia.org/resource/Category:Borneo;Borneo;Greater Sunda Islands| Greater Sunda Islands;E
Asia| Far East;Borneo;http://linkeddata.ge.imati.cnr.it/resource/ThIST/borneo;http://dbpedia.org/resource/Category:Borneo;Borneo;Islands of Brunei| Islands of Brunei;E
Asia| Far East;Borneo;http://linkeddata.ge.imati.cnr.it/resource/ThIST/borneo;http://dbpedia.org/resource/Category:Borneo;Borneo;Islands of Indonesia| Islands of Indonesia;E
Asia| Far East;Borneo;http://linkeddata.ge.imati.cnr.it/resource/ThIST/borneo;http://dbpedia.org/resource/Category:Borneo;Borneo;Islands of Malaysia| Islands of Malaysia;E
Asia| Far East;Borneo;http://linkeddata.ge.imati.cnr.it/resource/ThIST/borneo;http://dbpedia.org/resource/Category:Borneo;Borneo;Wikipedia categories named after islands| Wikipedia categories named after islands;E
Asia| Far East;Brunei;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brunei;http://dbpedia.org/resource/Category:Brunei;Brunei;Countries in Asia| Countries in Asia;E
Asia| Far East;Brunei;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brunei;http://dbpedia.org/resource/Category:Brunei;Brunei;Island countries| Island countries;E
Asia| Far East;Brunei;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brunei;http://dbpedia.org/resource/Category:Brunei;Brunei;Malay-speaking countries and territories| Malay-speaking countries and territories;E
Asia| Far East;Brunei;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brunei;http://dbpedia.org/resource/Category:Brunei;Brunei;Southeast Asian countries| Southeast Asian countries;E
Asia| Far East;Brunei;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brunei;http://dbpedia.org/resource/Category:Brunei;Brunei;Sultanates| Sultanates;E
Asia| Far East;Brunei;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brunei;http://dbpedia.org/resource/Category:Brunei;Brunei;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;Disputed islands| Disputed islands;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;East Asian countries| East Asian countries;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;Islands of the Pacific Ocean| Islands of the Pacific Ocean;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;Northeast Asian countries| Northeast Asian countries;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;Republic of China| Republic of China;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;Territorial disputes of China| Territorial disputes of China;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;Territorial disputes of the Republic of China| Territorial disputes of the Republic of China;E
Asia| Far East;Taiwan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chung-huamin-kuo;http://dbpedia.org/resource/Category:Taiwan;Taiwan;Wikipedia categories named after islands| Wikipedia categories named after islands;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;BRICS nations| BRICS nations;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;Central Asian countries| Central Asian countries;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;Chinese-speaking countries and territories| Chinese-speaking countries and territories;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;Communist states| Communist states;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;Countries in Asia| Countries in Asia;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;East Asian countries| East Asian countries;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;G20 nations| G20 nations;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;Republics| Republics;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;Single-party states| Single-party states;E
Asia| Far East;China;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cina;http://dbpedia.org/resource/Category:China;China;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Far East;Korea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/corea;http://dbpedia.org/resource/Category:Korea;Korea;Countries in Asia| Countries in Asia;E
Asia| Far East;Korea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/corea;http://dbpedia.org/resource/Category:Korea;Korea;Disputed territories in Asia| Disputed territories in Asia;E
Asia| Far East;Korea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/corea;http://dbpedia.org/resource/Category:Korea;Korea;Divided regions| Divided regions;E
Asia| Far East;Korea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/corea;http://dbpedia.org/resource/Category:Korea;Korea;East Asian countries| East Asian countries;E
Asia| Far East;Korea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/corea;http://dbpedia.org/resource/Category:Korea;Korea;Northeast Asian countries| Northeast Asian countries;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Archipelagoes of the Pacific Ocean| Archipelagoes of the Pacific Ocean;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Countries in Oceania| Countries in Oceania;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;G20 nations| G20 nations;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Island countries| Island countries;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Malay-speaking countries and territories| Malay-speaking countries and territories;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Republics| Republics;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Southeast Asian countries| Southeast Asian countries;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Volcanic arc islands| Volcanic arc islands;E
Asia| Far East;Indonesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/indonesia;http://dbpedia.org/resource/Category:Indonesia;Indonesia;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Far East;Laos;http://linkeddata.ge.imati.cnr.it/resource/ThIST/laos;http://dbpedia.org/resource/Category:Laos;Laos;Communist states| Communist states;E
Asia| Far East;Laos;http://linkeddata.ge.imati.cnr.it/resource/ThIST/laos;http://dbpedia.org/resource/Category:Laos;Laos;Countries in Asia| Countries in Asia;E
Asia| Far East;Laos;http://linkeddata.ge.imati.cnr.it/resource/ThIST/laos;http://dbpedia.org/resource/Category:Laos;Laos;Landlocked countries| Landlocked countries;E
Asia| Far East;Laos;http://linkeddata.ge.imati.cnr.it/resource/ThIST/laos;http://dbpedia.org/resource/Category:Laos;Laos;Socialist states| Socialist states;E
Asia| Far East;Laos;http://linkeddata.ge.imati.cnr.it/resource/ThIST/laos;http://dbpedia.org/resource/Category:Laos;Laos;Southeast Asian countries| Southeast Asian countries;E
Asia| Far East;Laos;http://linkeddata.ge.imati.cnr.it/resource/ThIST/laos;http://dbpedia.org/resource/Category:Laos;Laos;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Asia| Far East;Thailand;http://linkeddata.ge.imati.cnr.it/resource/ThIST/muangthai;http://dbpedia.org/resource/Category:Thailand;Thailand;Countries in Asia| Countries in Asia;E
Asia| Far East;Thailand;http://linkeddata.ge.imati.cnr.it/resource/ThIST/muangthai;http://dbpedia.org/resource/Category:Thailand;Thailand;Southeast Asian countries| Southeast Asian countries;E
Asia| Far East;Thailand;http://linkeddata.ge.imati.cnr.it/resource/ThIST/muangthai;http://dbpedia.org/resource/Category:Thailand;Thailand;Wikipedia categories named after countries| Wikipedia categories named after countries;E
